image_id,file_name,split,scene_type,viewpoint,has_target,target_count,background_type,privacy_checked
background__reserved__IMG_20260502_172503,images/background/reserved/IMG_20260502_172503.jpg,background_reserved,complex_bank_side_background,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260502_173328,images/background/reserved/IMG_20260502_173328.jpg,background_reserved,complex_bank_side_background,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260502_173333,images/background/reserved/IMG_20260502_173333.jpg,background_reserved,complex_bank_side_background,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260502_173725,images/background/reserved/IMG_20260502_173725.jpg,background_reserved,complex_bank_side_background,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260502_173946,images/background/reserved/IMG_20260502_173946.jpg,background_reserved,complex_bank_side_background,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260502_174046,images/background/reserved/IMG_20260502_174046.jpg,background_reserved,turbid_water,high_angle_imaging,false,0,background_negative,true
background__reserved__IMG_20260502_174327,images/background/reserved/IMG_20260502_174327.jpg,background_reserved,complex_bank_side_background,bridge_top,false,0,background_negative,true
background__reserved__IMG_20260502_174454,images/background/reserved/IMG_20260502_174454.jpg,background_reserved,dense_aquatic_vegetation,high_angle_imaging,false,0,background_negative,true
background__reserved__IMG_20260502_174502,images/background/reserved/IMG_20260502_174502.jpg,background_reserved,dense_aquatic_vegetation,high_angle_imaging,false,0,background_negative,true
background__reserved__IMG_20260502_175135,images/background/reserved/IMG_20260502_175135.jpg,background_reserved,complex_bank_side_background,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260502_175140,images/background/reserved/IMG_20260502_175140.jpg,background_reserved,complex_bank_side_background,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260502_175157,images/background/reserved/IMG_20260502_175157.jpg,background_reserved,normal_water,high_angle_imaging,false,0,background_negative,true
background__reserved__IMG_20260502_175200,images/background/reserved/IMG_20260502_175200.jpg,background_reserved,normal_water,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260502_175202,images/background/reserved/IMG_20260502_175202.jpg,background_reserved,normal_water,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260503_151748,images/background/reserved/IMG_20260503_151748.jpg,background_reserved,normal_water,high_angle_imaging,false,0,background_negative,true
background__reserved__IMG_20260503_151751,images/background/reserved/IMG_20260503_151751.jpg,background_reserved,normal_water,high_angle_imaging,false,0,background_negative,true
background__reserved__IMG_20260503_180443,images/background/reserved/IMG_20260503_180443.jpg,background_reserved,complex_bank_side_background,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260503_180639,images/background/reserved/IMG_20260503_180639.jpg,background_reserved,normal_water,high_angle_imaging,false,0,background_negative,true
background__reserved__IMG_20260504_100344,images/background/reserved/IMG_20260504_100344.jpg,background_reserved,strong_reflections,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260504_100355,images/background/reserved/IMG_20260504_100355.jpg,background_reserved,turbid_water,high_angle_imaging,false,0,background_negative,true
background__reserved__IMG_20260504_100359,images/background/reserved/IMG_20260504_100359.jpg,background_reserved,turbid_water,high_angle_imaging,false,0,background_negative,true
background__reserved__IMG_20260504_102131,images/background/reserved/IMG_20260504_102131.jpg,background_reserved,normal_water,high_angle_imaging,false,0,background_negative,true
background__reserved__IMG_20260504_103643,images/background/reserved/IMG_20260504_103643.jpg,background_reserved,normal_water,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260504_103708,images/background/reserved/IMG_20260504_103708.jpg,background_reserved,strong_reflections,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260504_103713,images/background/reserved/IMG_20260504_103713.jpg,background_reserved,normal_water,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260504_103718,images/background/reserved/IMG_20260504_103718.jpg,background_reserved,strong_reflections,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260504_103846,images/background/reserved/IMG_20260504_103846.jpg,background_reserved,normal_water,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260504_103901,images/background/reserved/IMG_20260504_103901.jpg,background_reserved,strong_reflections,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260504_105810,images/background/reserved/IMG_20260504_105810.jpg,background_reserved,complex_bank_side_background,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260504_105826,images/background/reserved/IMG_20260504_105826.jpg,background_reserved,normal_water,bridge_top,false,0,background_negative,true
background__reserved__IMG_20260504_110013,images/background/reserved/IMG_20260504_110013.jpg,background_reserved,strong_reflections,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260504_110029,images/background/reserved/IMG_20260504_110029.jpg,background_reserved,strong_reflections,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260504_110305,images/background/reserved/IMG_20260504_110305.jpg,background_reserved,complex_bank_side_background,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260504_110319,images/background/reserved/IMG_20260504_110319.jpg,background_reserved,normal_water,high_angle_imaging,false,0,background_negative,true
background__reserved__IMG_20260504_110447,images/background/reserved/IMG_20260504_110447.jpg,background_reserved,complex_bank_side_background,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260504_110504,images/background/reserved/IMG_20260504_110504.jpg,background_reserved,normal_water,high_angle_imaging,false,0,background_negative,true
background__reserved__IMG_20260504_110656,images/background/reserved/IMG_20260504_110656.jpg,background_reserved,strong_reflections,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260504_110833,images/background/reserved/IMG_20260504_110833.jpg,background_reserved,complex_bank_side_background,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260504_110953,images/background/reserved/IMG_20260504_110953.jpg,background_reserved,complex_bank_side_background,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260504_111513,images/background/reserved/IMG_20260504_111513.jpg,background_reserved,complex_bank_side_background,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260504_112044,images/background/reserved/IMG_20260504_112044.jpg,background_reserved,strong_reflections,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260504_112819,images/background/reserved/IMG_20260504_112819.jpg,background_reserved,strong_reflections,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260504_113159,images/background/reserved/IMG_20260504_113159.jpg,background_reserved,complex_bank_side_background,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260504_113252,images/background/reserved/IMG_20260504_113252.jpg,background_reserved,strong_reflections,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260504_113731,images/background/reserved/IMG_20260504_113731.jpg,background_reserved,complex_bank_side_background,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260504_114428,images/background/reserved/IMG_20260504_114428.jpg,background_reserved,strong_reflections,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260504_114632,images/background/reserved/IMG_20260504_114632.jpg,background_reserved,normal_water,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260504_115038,images/background/reserved/IMG_20260504_115038.jpg,background_reserved,strong_reflections,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260504_115042,images/background/reserved/IMG_20260504_115042.jpg,background_reserved,strong_reflections,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260504_115217,images/background/reserved/IMG_20260504_115217.jpg,background_reserved,strong_reflections,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260504_122624,images/background/reserved/IMG_20260504_122624.jpg,background_reserved,normal_water,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260504_122626,images/background/reserved/IMG_20260504_122626.jpg,background_reserved,strong_reflections,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260504_122655,images/background/reserved/IMG_20260504_122655.jpg,background_reserved,strong_reflections,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260504_122658,images/background/reserved/IMG_20260504_122658.jpg,background_reserved,normal_water,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260504_122737,images/background/reserved/IMG_20260504_122737.jpg,background_reserved,strong_reflections,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260504_123122,images/background/reserved/IMG_20260504_123122.jpg,background_reserved,strong_reflections,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260504_123124,images/background/reserved/IMG_20260504_123124.jpg,background_reserved,strong_reflections,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260504_123752,images/background/reserved/IMG_20260504_123752.jpg,background_reserved,normal_water,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260504_123755,images/background/reserved/IMG_20260504_123755.jpg,background_reserved,normal_water,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260504_123834,images/background/reserved/IMG_20260504_123834.jpg,background_reserved,turbid_water,high_angle_imaging,false,0,background_negative,true
background__reserved__IMG_20260504_124015,images/background/reserved/IMG_20260504_124015.jpg,background_reserved,strong_reflections,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260504_134849,images/background/reserved/IMG_20260504_134849.jpg,background_reserved,normal_water,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260504_144641,images/background/reserved/IMG_20260504_144641.jpg,background_reserved,complex_bank_side_background,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260504_145430,images/background/reserved/IMG_20260504_145430.jpg,background_reserved,complex_bank_side_background,bridge_top,false,0,background_negative,true
background__reserved__IMG_20260504_150143,images/background/reserved/IMG_20260504_150143.jpg,background_reserved,normal_water,high_angle_imaging,false,0,background_negative,true
background__reserved__IMG_20260504_150151,images/background/reserved/IMG_20260504_150151.jpg,background_reserved,normal_water,high_angle_imaging,false,0,background_negative,true
background__reserved__IMG_20260504_150744,images/background/reserved/IMG_20260504_150744.jpg,background_reserved,dense_aquatic_vegetation,high_angle_imaging,false,0,background_negative,true
background__reserved__IMG_20260504_150829,images/background/reserved/IMG_20260504_150829.jpg,background_reserved,complex_bank_side_background,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260504_150917,images/background/reserved/IMG_20260504_150917.jpg,background_reserved,complex_bank_side_background,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260504_150925,images/background/reserved/IMG_20260504_150925.jpg,background_reserved,complex_bank_side_background,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260504_151134,images/background/reserved/IMG_20260504_151134.jpg,background_reserved,complex_bank_side_background,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260504_151215,images/background/reserved/IMG_20260504_151215.jpg,background_reserved,strong_reflections,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260504_151235,images/background/reserved/IMG_20260504_151235.jpg,background_reserved,normal_water,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260504_151815,images/background/reserved/IMG_20260504_151815.jpg,background_reserved,complex_bank_side_background,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260504_151825,images/background/reserved/IMG_20260504_151825.jpg,background_reserved,complex_bank_side_background,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260504_151924,images/background/reserved/IMG_20260504_151924.jpg,background_reserved,normal_water,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260504_152302,images/background/reserved/IMG_20260504_152302.jpg,background_reserved,normal_water,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260504_152437,images/background/reserved/IMG_20260504_152437.jpg,background_reserved,dense_aquatic_vegetation,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260504_152540,images/background/reserved/IMG_20260504_152540.jpg,background_reserved,normal_water,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260504_152717,images/background/reserved/IMG_20260504_152717.jpg,background_reserved,complex_bank_side_background,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260504_153121,images/background/reserved/IMG_20260504_153121.jpg,background_reserved,complex_bank_side_background,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260504_153723,images/background/reserved/IMG_20260504_153723.jpg,background_reserved,complex_bank_side_background,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260504_154956,images/background/reserved/IMG_20260504_154956.jpg,background_reserved,complex_bank_side_background,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260504_155009,images/background/reserved/IMG_20260504_155009.jpg,background_reserved,normal_water,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260504_155414,images/background/reserved/IMG_20260504_155414.jpg,background_reserved,complex_bank_side_background,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260504_160132,images/background/reserved/IMG_20260504_160132.jpg,background_reserved,complex_bank_side_background,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260504_160428,images/background/reserved/IMG_20260504_160428.jpg,background_reserved,normal_water,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260504_160715,images/background/reserved/IMG_20260504_160715.jpg,background_reserved,complex_bank_side_background,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260504_161059,images/background/reserved/IMG_20260504_161059.jpg,background_reserved,complex_bank_side_background,bridge_top,false,0,background_negative,true
background__reserved__IMG_20260504_161108,images/background/reserved/IMG_20260504_161108.jpg,background_reserved,complex_bank_side_background,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260504_161309,images/background/reserved/IMG_20260504_161309.jpg,background_reserved,strong_reflections,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260504_162137,images/background/reserved/IMG_20260504_162137.jpg,background_reserved,complex_bank_side_background,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260504_162148,images/background/reserved/IMG_20260504_162148.jpg,background_reserved,turbid_water,high_angle_imaging,false,0,background_negative,true
background__reserved__IMG_20260504_162550,images/background/reserved/IMG_20260504_162550.jpg,background_reserved,complex_bank_side_background,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260504_162848,images/background/reserved/IMG_20260504_162848.jpg,background_reserved,complex_bank_side_background,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260504_163041,images/background/reserved/IMG_20260504_163041.jpg,background_reserved,complex_bank_side_background,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260504_163934,images/background/reserved/IMG_20260504_163934.jpg,background_reserved,complex_bank_side_background,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260504_163949,images/background/reserved/IMG_20260504_163949.jpg,background_reserved,complex_bank_side_background,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260504_164427,images/background/reserved/IMG_20260504_164427.jpg,background_reserved,complex_bank_side_background,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260504_165339,images/background/reserved/IMG_20260504_165339.jpg,background_reserved,normal_water,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260504_165715,images/background/reserved/IMG_20260504_165715.jpg,background_reserved,complex_bank_side_background,bridge_top,false,0,background_negative,true
background__reserved__IMG_20260504_165828,images/background/reserved/IMG_20260504_165828.jpg,background_reserved,complex_bank_side_background,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260504_165841,images/background/reserved/IMG_20260504_165841.jpg,background_reserved,normal_water,high_angle_imaging,false,0,background_negative,true
background__reserved__IMG_20260505_062554,images/background/reserved/IMG_20260505_062554.jpg,background_reserved,complex_bank_side_background,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260505_063720,images/background/reserved/IMG_20260505_063720.jpg,background_reserved,normal_water,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260505_064352,images/background/reserved/IMG_20260505_064352.jpg,background_reserved,complex_bank_side_background,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260505_064421,images/background/reserved/IMG_20260505_064421.jpg,background_reserved,complex_bank_side_background,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260505_065020,images/background/reserved/IMG_20260505_065020.jpg,background_reserved,strong_reflections,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260505_072249,images/background/reserved/IMG_20260505_072249.jpg,background_reserved,complex_bank_side_background,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260505_072340,images/background/reserved/IMG_20260505_072340.jpg,background_reserved,complex_bank_side_background,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260505_072904,images/background/reserved/IMG_20260505_072904.jpg,background_reserved,complex_bank_side_background,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260505_073223,images/background/reserved/IMG_20260505_073223.jpg,background_reserved,complex_bank_side_background,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260505_074540,images/background/reserved/IMG_20260505_074540.jpg,background_reserved,complex_bank_side_background,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260505_074642,images/background/reserved/IMG_20260505_074642.jpg,background_reserved,dense_aquatic_vegetation,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260505_075027,images/background/reserved/IMG_20260505_075027.jpg,background_reserved,complex_bank_side_background,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260505_075701,images/background/reserved/IMG_20260505_075701.jpg,background_reserved,dense_aquatic_vegetation,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260505_080040,images/background/reserved/IMG_20260505_080040.jpg,background_reserved,complex_bank_side_background,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260505_080047,images/background/reserved/IMG_20260505_080047.jpg,background_reserved,normal_water,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260505_142005,images/background/reserved/IMG_20260505_142005.jpg,background_reserved,normal_water,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260505_142040,images/background/reserved/IMG_20260505_142040.jpg,background_reserved,complex_bank_side_background,bridge_top,false,0,background_negative,true
background__reserved__IMG_20260505_142707,images/background/reserved/IMG_20260505_142707.jpg,background_reserved,complex_bank_side_background,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260505_142927,images/background/reserved/IMG_20260505_142927.jpg,background_reserved,complex_bank_side_background,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260505_143126,images/background/reserved/IMG_20260505_143126.jpg,background_reserved,normal_water,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260505_143136,images/background/reserved/IMG_20260505_143136.jpg,background_reserved,normal_water,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260505_143439,images/background/reserved/IMG_20260505_143439.jpg,background_reserved,complex_bank_side_background,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260505_143515,images/background/reserved/IMG_20260505_143515.jpg,background_reserved,dense_aquatic_vegetation,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260505_144058,images/background/reserved/IMG_20260505_144058.jpg,background_reserved,strong_reflections,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260505_144219,images/background/reserved/IMG_20260505_144219.jpg,background_reserved,normal_water,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260505_144513,images/background/reserved/IMG_20260505_144513.jpg,background_reserved,complex_bank_side_background,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260505_144732,images/background/reserved/IMG_20260505_144732.jpg,background_reserved,normal_water,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260505_145434,images/background/reserved/IMG_20260505_145434.jpg,background_reserved,normal_water,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260505_145614,images/background/reserved/IMG_20260505_145614.jpg,background_reserved,normal_water,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260505_145756,images/background/reserved/IMG_20260505_145756.jpg,background_reserved,turbid_water,high_angle_imaging,false,0,background_negative,true
background__reserved__IMG_20260505_150222,images/background/reserved/IMG_20260505_150222.jpg,background_reserved,normal_water,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260505_150225,images/background/reserved/IMG_20260505_150225.jpg,background_reserved,normal_water,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260505_151122,images/background/reserved/IMG_20260505_151122.jpg,background_reserved,normal_water,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260505_151351,images/background/reserved/IMG_20260505_151351.jpg,background_reserved,complex_bank_side_background,bridge_top,false,0,background_negative,true
background__reserved__IMG_20260505_152307,images/background/reserved/IMG_20260505_152307.jpg,background_reserved,complex_bank_side_background,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260505_152808,images/background/reserved/IMG_20260505_152808.jpg,background_reserved,complex_bank_side_background,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260505_153134,images/background/reserved/IMG_20260505_153134.jpg,background_reserved,complex_bank_side_background,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260505_153602,images/background/reserved/IMG_20260505_153602.jpg,background_reserved,complex_bank_side_background,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260505_153817,images/background/reserved/IMG_20260505_153817.jpg,background_reserved,normal_water,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260505_153939,images/background/reserved/IMG_20260505_153939.jpg,background_reserved,complex_bank_side_background,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260505_154250,images/background/reserved/IMG_20260505_154250.jpg,background_reserved,normal_water,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260505_154428,images/background/reserved/IMG_20260505_154428.jpg,background_reserved,complex_bank_side_background,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260505_154605,images/background/reserved/IMG_20260505_154605.jpg,background_reserved,complex_bank_side_background,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260505_154615,images/background/reserved/IMG_20260505_154615.jpg,background_reserved,complex_bank_side_background,bridge_top,false,0,background_negative,true
background__reserved__IMG_20260505_154817,images/background/reserved/IMG_20260505_154817.jpg,background_reserved,complex_bank_side_background,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260505_155059,images/background/reserved/IMG_20260505_155059.jpg,background_reserved,normal_water,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260505_161309,images/background/reserved/IMG_20260505_161309.jpg,background_reserved,normal_water,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260508_073249,images/background/reserved/IMG_20260508_073249.jpg,background_reserved,strong_reflections,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260516_151043,images/background/reserved/IMG_20260516_151043.jpg,background_reserved,complex_bank_side_background,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260516_152948,images/background/reserved/IMG_20260516_152948.jpg,background_reserved,normal_water,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260516_153501,images/background/reserved/IMG_20260516_153501.jpg,background_reserved,normal_water,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260516_153634,images/background/reserved/IMG_20260516_153634.jpg,background_reserved,normal_water,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260516_153647,images/background/reserved/IMG_20260516_153647.jpg,background_reserved,normal_water,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260516_153707,images/background/reserved/IMG_20260516_153707.jpg,background_reserved,dense_aquatic_vegetation,high_angle_imaging,false,0,background_negative,true
background__reserved__IMG_20260516_153833,images/background/reserved/IMG_20260516_153833.jpg,background_reserved,normal_water,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260516_154054,images/background/reserved/IMG_20260516_154054.jpg,background_reserved,normal_water,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260516_154603,images/background/reserved/IMG_20260516_154603.jpg,background_reserved,dense_aquatic_vegetation,high_angle_imaging,false,0,background_negative,true
background__reserved__IMG_20260516_154951,images/background/reserved/IMG_20260516_154951.jpg,background_reserved,dense_aquatic_vegetation,high_angle_imaging,false,0,background_negative,true
background__reserved__IMG_20260516_154959,images/background/reserved/IMG_20260516_154959.jpg,background_reserved,normal_water,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260516_155231,images/background/reserved/IMG_20260516_155231.jpg,background_reserved,normal_water,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260516_155310,images/background/reserved/IMG_20260516_155310.jpg,background_reserved,normal_water,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260516_155715,images/background/reserved/IMG_20260516_155715.jpg,background_reserved,dense_aquatic_vegetation,high_angle_imaging,false,0,background_negative,true
background__reserved__IMG_20260516_155732,images/background/reserved/IMG_20260516_155732.jpg,background_reserved,normal_water,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260516_155957,images/background/reserved/IMG_20260516_155957.jpg,background_reserved,normal_water,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260516_160017,images/background/reserved/IMG_20260516_160017.jpg,background_reserved,normal_water,high_angle_imaging,false,0,background_negative,true
background__reserved__IMG_20260516_160042,images/background/reserved/IMG_20260516_160042.jpg,background_reserved,dense_aquatic_vegetation,high_angle_imaging,false,0,background_negative,true
background__reserved__IMG_20260516_160045,images/background/reserved/IMG_20260516_160045.jpg,background_reserved,dense_aquatic_vegetation,high_angle_imaging,false,0,background_negative,true
background__reserved__IMG_20260516_160100,images/background/reserved/IMG_20260516_160100.jpg,background_reserved,dense_aquatic_vegetation,high_angle_imaging,false,0,background_negative,true
background__reserved__IMG_20260516_160217,images/background/reserved/IMG_20260516_160217.jpg,background_reserved,normal_water,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260516_160233,images/background/reserved/IMG_20260516_160233.jpg,background_reserved,normal_water,high_angle_imaging,false,0,background_negative,true
background__reserved__IMG_20260516_160428,images/background/reserved/IMG_20260516_160428.jpg,background_reserved,normal_water,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260516_160742,images/background/reserved/IMG_20260516_160742.jpg,background_reserved,normal_water,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260516_161046,images/background/reserved/IMG_20260516_161046.jpg,background_reserved,strong_reflections,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260516_161050,images/background/reserved/IMG_20260516_161050.jpg,background_reserved,normal_water,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260516_161052,images/background/reserved/IMG_20260516_161052.jpg,background_reserved,strong_reflections,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260516_162040,images/background/reserved/IMG_20260516_162040.jpg,background_reserved,complex_bank_side_background,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260516_162300,images/background/reserved/IMG_20260516_162300.jpg,background_reserved,complex_bank_side_background,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260516_162559,images/background/reserved/IMG_20260516_162559.jpg,background_reserved,complex_bank_side_background,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260516_162616,images/background/reserved/IMG_20260516_162616.jpg,background_reserved,complex_bank_side_background,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260517_093403,images/background/reserved/IMG_20260517_093403.jpg,background_reserved,complex_bank_side_background,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260517_093852,images/background/reserved/IMG_20260517_093852.jpg,background_reserved,complex_bank_side_background,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260517_095640,images/background/reserved/IMG_20260517_095640.jpg,background_reserved,normal_water,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260517_095835,images/background/reserved/IMG_20260517_095835.jpg,background_reserved,complex_bank_side_background,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260517_100826,images/background/reserved/IMG_20260517_100826.jpg,background_reserved,strong_reflections,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260517_100833,images/background/reserved/IMG_20260517_100833.jpg,background_reserved,complex_bank_side_background,bank_side_oblique,false,0,background_negative,true
background__reserved__IMG_20260517_101845,images/background/reserved/IMG_20260517_101845.jpg,background_reserved,normal_water,bank_side_oblique,false,0,background_negative,true
